"database_name";"table_name";"model_name";"is_active";"execution_frequency";"execution_where_clause";"real_window";"retention_comment"
EP_CDC;GCTI_AGT_AGENT_DAY;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)));10;plosne zkraceno z 60 na 10 v 2025-07-22
EP_LND;TTS_TDST_T_PEW;EP_LND;1;D ;extract_dttm < CAST((CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '2' DAY) AS TIMESTAMP(0));2;""
AP_STG;OCS_BUNDLE_RENEWAL_COST;AP_STG;1;D ;loaded_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '2' DAY) AS TIMESTAMP(0));2;""
EP_LND;NIC_RU_ADDRESS;EP_LND;1;D ;extract_dttm < CAST((CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '2' DAY) AS TIMESTAMP(0));2;""
AP_STG;PCR_CRM_PARTY_H;AP_STG;1;W ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '90' DAY) AS TIMESTAMP(0));90;Zavedeni retenci na _H tabulky dle EP_STG pred prepnutim na AP_STG
EP_IND;OCM_CRM_CONTACT_EXT;EP_IND;1;W ;Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0));60;BIDEV-1070: Space
EP_LND;NTE_IPTV_NPVR_REC;EP_LND;1;D ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;
EP_CDC;NIC_RU_ADDRESS;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)));60;BIDEV-697: retence dle Lukase (https://confluence.cz.o2/pages/viewpage.action?pageId=95293771)
EP_CDC;GCTI_AGT_ID_HOUR;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)));10;plosne zkraceno z 60 na 10 v 2025-07-22
EP_LND;LOS_MATERIAL_PRICE;EP_LND;1;D ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;
EP_LND;PCR_A_ACCOUNT_STATE_TYPE;EP_LND;1;D ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '2' DAY) AS TIMESTAMP(0));2;""
EP_CDC;TTS_TDST_T_SERVICE;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)));60;BIDEV-697: retence dle Lukase (https://confluence.cz.o2/pages/viewpage.action?pageId=95293771)
EP_LND;NIC_RFS_COMPONENT_TYPE;EP_LND;1;M ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;Bodlak, 20190726: sada malych tabulek
EP_LND;NIC_BULK_SPEED_SALES_OFFER;EP_LND;1;D ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '2' DAY) AS TIMESTAMP(0));2;""
EP_CDC;GCTI_AGR_SCFG;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)));10;plosne zkraceno z 60 na 10 v 2025-07-22
EP_IND;OCM_O_ORDER_ITEM_PRICE_I;EP_IND;1;D ;Load_Dttm < (SELECT MAX(load_dttm) FROM EP_IND.E20_LOAD_RETENTION WHERE ord_data_set = 43 );15;L2i - loading by each load. So, we need 14 days back of data sets, and it is 3(loads per day)x7(days in week)x1(data sets )=> 42+1 => max 15 days back. 
EP_LND;KALT_ENTITLEMENTS_FULL;EP_LND;1;D ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;INIT: vygenerovano z UDI
EP_LND;NIC_RFS_STORAGE;EP_LND;1;D ;extract_dttm < CAST((CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;
EP_STRM_CIP;PAYC_PURCHASE_INFO_ITEM;EP_STRM_CIP;1;D ;TT_START_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '730' DAY) AS TIMESTAMP(0)) ;730;rucne nastavenie J. Bodlak
AP_STG;HDM_SUBSCRIBER_DEVICE;AP_STG;1;W ;end_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '35' DAY) AS TIMESTAMP(0));35;BIDEV-5616: retence na jeden měsíc
EP_LND;SAP_PSTYV;EP_LND;1;D ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '15' DAY) AS TIMESTAMP(0));15;
EP_CDC;GCTI_WORKBIN;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)));10;plosne zkraceno z 60 na 10 v 2025-07-22
EP_STRM_EH;SSQ_EVALUATION_PARAMS;EP_STRM_EH;1;W ;CAST(inserted_ts as DATE) < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '365' DAY) AS TIMESTAMP(0));365;BIDEV-10258
EP_LND;SAP_RFBSK;EP_LND;1;D ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '15' DAY) AS TIMESTAMP(0));15;
EP_LND;NIC_CZ_REGION;EP_LND;1;M ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;Bodlak, 20190726: sada malych tabulek
EP_IND_WRK;S_FMS_PARTY_CUST_DN01_SF;EP_IND_WRK;1;D ;Load_Dttm < (SELECT MAX(load_dttm) FROM EP_IND.E20_LOAD_RETENTION WHERE ord_data_set = 2 );1;L2i - loading one-times at week, at Sunday. So, we need 2 last data sests, and it is 3(loads per day)x7(days in week)x1(data sets )=> 42 (+1) => max 7 days back. It means, usually, 2 data sets, but sometimes 3 data sets, because somes loads are disabled, tipiccaly at week by backups .
EP_CDC;OCM_CRM_PARTY_KEY;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)));60;BIDEV-697: retence dle Lukase (https://confluence.cz.o2/pages/viewpage.action?pageId=95293771)
EP_LND;NIC_CZ_TOWN_PART;EP_LND;1;M ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;Bodlak, 20190726: sada malych tabulek
EP_LND;OCM_O_ORDER_ITEM_EVENT_PARAM;EP_LND;1;M ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;Bodlak, 20190726: sada malych tabulek
AP_STG;IMD_TMM;AP_STG;1;D ;loaded_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;
EP_LND;UCM_UAP_PLANS_PRGRM;EP_LND;1;D ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;
EP_CDC;ST_IN_ENTITY_VERSION;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)));60;INIT: vygenerovano z Press
EP_CDC;TTS_TDST_T_TICKET;EP_CDC;1;D ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)));10;vyjimky - tyto retence se vykonavaji denne - a mohou zachovavat jinou nez standardni delku. Uz nevime proc prave tyto tabulky retencujeme prave timto zpusobem, mozna bezduvodne.
AP_STG;SPM_SI_SIT_ITEM_H;AP_STG;1;W ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '90' DAY) AS TIMESTAMP(0));90;Zavedeni retenci na _H tabulky dle EP_STG pred prepnutim na AP_STG
EP_IND;SPM_SI_SIT_ITEM_PARAM_I;EP_IND;1;D ;Load_Dttm < (SELECT MAX(load_dttm) FROM EP_IND.E20_LOAD_RETENTION WHERE ord_data_set = 43 );15;L2i - loading by each load. So, we need 14 days back of data sets, and it is 3(loads per day)x7(days in week)x1(data sets )=> 42+1 => max 15 days back. 
EP_STG;PCR_O_ORDER_ATTR_H;EP_STG;1;D ;upd_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '90' DAY) AS TIMESTAMP(0));90;Retence STG H tabulek
EP_IND_WRK;S_FMS_MDS_CFG_CORE_PROD_SF;EP_IND_WRK;1;D ;Load_Dttm < (SELECT MAX(load_dttm) FROM EP_IND.E20_LOAD_RETENTION WHERE ord_data_set = 43 );15;L2i - loading by each load. So, we need 14 days back of data sets, and it is 3(loads per day)x7(days in week)x1(data sets )=> 42+1 => max 15 days back. 
AP_STG;IMD_DATA_SCDR;AP_STG;1;D ;loaded_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '2' DAY) AS TIMESTAMP(0));2;INIT: vygenerovano z press
EP_LND;TTS_TDST_A_TTHISTORY;EP_LND;1;D ;extract_dttm < CAST((CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '2' DAY) AS TIMESTAMP(0));2;""
EP_LND;M2C_O_ORD_ITEM_STATE_TYPE;EP_LND;1;D ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;
EP_LND;MERK_CMPN_EMAILS;EP_LND;0;D ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '190' DAY) AS TIMESTAMP(0));190;Externí databáze s nepravidelnou periodou aktualizace
EP_LND;RMCA_DFKKKO;EP_LND;1;D ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;bylo původně 32, ale pro CUT jsme se dohodli s H, Heroutem na zvýčení - po CUT možno vrátit na 32 - měsíční data, aby tam byl poslední měsíc
EP_LND;PCR_PC_PRODUCT_PARAMETER;EP_LND;1;D ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '2' DAY) AS TIMESTAMP(0));2;""
EP_LND;NIC_CA_ENUM_ITEM;EP_LND;1;M ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;Bodlak, 20190726: sada malych tabulek
EP_IND;SPM_SI_KTT_AP_PARAM_I;EP_IND;1;D ;Load_Dttm < (SELECT MAX(load_dttm) FROM EP_IND.E20_LOAD_RETENTION WHERE ord_data_set = 43 );15;L2i - loading by each load. So, we need 14 days back of data sets, and it is 3(loads per day)x7(days in week)x1(data sets )=> 42+1 => max 15 days back. 
EP_LND;MERK_COMPANY;EP_LND;0;D ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '190' DAY) AS TIMESTAMP(0));190;Externí databáze s nepravidelnou periodou aktualizace
EP_CDC;ST_IN_PROFILE_PRICE;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)));60;INIT: vygenerovano z Press
EP_STRM_EH;SSQ_INTERACTS_TAGS;EP_STRM_EH;1;W ;CAST(inserted_ts as DATE) < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '365' DAY) AS TIMESTAMP(0));365;BIDEV-10258
EP_LND;TTS_TDST_C_L4CAUSE;EP_LND;1;M ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;Bodlak, 20190726: sada malych tabulek
EP_CDC;ST_BD_OPTIONS_CONTAINER;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)));60;INIT: vygenerovano z Press
AP_STG;EIP_TRANSACTION_PARAMETERS;AP_STG;1;D ;loaded_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));;INIT: vygenerovano z press
AP_STG;CTI_IBM_BOT_RAW_DATA_EXT_H;AP_STG;1;D ;loaded_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '90' DAY) AS TIMESTAMP(0));90;INIT: vygenerovano z press, no historization in the table
AP_STG;BD_VIRTUAL_BUDDY;AP_STG;1;D ;loaded_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '90' DAY) AS TIMESTAMP(0));90;BIDEV-5559, POZADAVEK ANALYTIKA
EP_LND;TTS_TDST_C_TECHNOL;EP_LND;1;M ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;Bodlak, 20190726: sada malych tabulek
EP_CDC;OCM_DI_INV_REQUEST_EVENT_PARAM;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)));60;INIT: vygenerovano z Press
AP_STG;JLM_LEAD_INTERACTION;AP_STG;1;D ;loaded_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '100' DAY) AS TIMESTAMP(0));100;INIT: vygenerovano z UDI
EP_LND;PCR_CRM_PAYER_CUST_EXT;EP_LND;1;D ;extract_dttm < CAST((CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '2' DAY) AS TIMESTAMP(0));2;""
EP_CDC;ST_SMB3_ST_PRODUCTS;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)));60;INIT: vygenerovano z Press
EP_LND;SPM_AUT_USER;EP_LND;1;D ;extract_dttm < CAST((CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '2' DAY) AS TIMESTAMP(0));2;""
AP_STG;CEM_O2TV_LIM_REACHED_KALT;AP_STG;1;D ;loaded_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;INIT: vygenerovano z UDI
EP_LND;NTE_IPTV_LIVE;EP_LND;1;D ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;
EP_LND;TTS_TDST_T_WOHISTORY;EP_LND;1;M ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;Bodlak, 20190726: sada malych tabulek
EP_CDC;GCTI_WFM_AGENT;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)));10;plosne zkraceno z 60 na 10 v 2025-07-22
AP_STG;OCS_CIRCUIT_SWITCHED_COST;AP_STG;1;D ;loaded_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '2' DAY) AS TIMESTAMP(0));2;""
AP_STG;ADB_MAIN_WEBS_TRAFFIC;AP_STG;0;n ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '180' DAY) AS TIMESTAMP(0));180;BIDEV-6166_novymart_ADB zmena neaktivni retence
AP_STG;UCM_UA_ENUMATTRVALUES;AP_STG;1;D ;loaded_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;
EP_LND;NIC_PROJECT_TYPE;EP_LND;1;M ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;Bodlak, 20190726: sada malych tabulek
AP_STG;IMD_UMTS_FORW;AP_STG;1;D ;loaded_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '2' DAY) AS TIMESTAMP(0));2;
EP_CDC;NIC_RU_PARCEL;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)));60;BIDEV-697: retence dle Lukase (https://confluence.cz.o2/pages/viewpage.action?pageId=95293771)
EP_LND;PCR_C_TICKET_TYPE_WUP;EP_LND;1;D ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '2' DAY) AS TIMESTAMP(0));2;""
EP_STG;M2C_O_ORD_ITEM_H;EP_STG;1;D ;upd_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '90' DAY) AS TIMESTAMP(0));90;Retence STG H tabulek
AP_STG;KALT_PLAYBACK_SESSIONS_INC;AP_STG;1;D ;loaded_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;INIT: vygenerovano z UDI
EP_LND;OCM_C_CR_ATTRIB_CONFIG;EP_LND;1;D ;extract_dttm < CAST((CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '2' DAY) AS TIMESTAMP(0));2;""
EP_LND;NIC_CUSTOM_TOWN;EP_LND;1;M ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;Bodlak, 20190726: sada malych tabulek
EP_CDC;ST_C_BD_FV_PRODUCT_TYPE;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)));60;INIT: vygenerovano z Press
EP_LND;ZIS_SERVICE_PARAMETERS;EP_LND;1;D ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;
AP_STG;PGTV_ALLPACKS_EOP;AP_STG;0;n ;retence se NEPROVÁDÍ;;LMO: retence se neprovádí, jde o poplatky za TV-prepaid => data nejsou nikde jinde => bez souhlasu a vìdomí Zbynka Vlasáka nemazat, nezkracovat historii!!! Nikdy !
EP_LND;SAP_MTART;EP_LND;1;D ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '15' DAY) AS TIMESTAMP(0));15;
EP_LND;M2C_ADR_ADDRESS_REF_H;EP_LND;1;D ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;
EP_IND;SPM_SI_SIT_ITEM;EP_IND;1;W ;Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0));60;BIDEV-1070: Space
EP_LND;TTS_TDST_C_CUSTCLASS;EP_LND;1;M ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;Bodlak, 20190726: sada malych tabulek
EP_AIC;F_CP_AIC;EP_AIC;1;D ;TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '45' DAY) AS TIMESTAMP(0));45;INIT: BIDEV-1992
EP_STG;NTE_IPTV_OTT_NPVR;EP_STG;1;D ;ins_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;
EP_LND;M2C_CRM_CONTACT_TYPE;EP_LND;1;D ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;
EP_LND;TTS_TDST_T_CUSTOMER;EP_LND;1;D ;extract_dttm < CAST((CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '2' DAY) AS TIMESTAMP(0));2;""
EP_LND;OCM_C_OBLIGATION_TYPE;EP_LND;1;M ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;Bodlak, 20190726: sada malych tabulek
AP_STG;OCS_BUNDLE_RECHARGE_COST;AP_STG;1;D ;loaded_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '2' DAY) AS TIMESTAMP(0));2;""
EP_STRM_EH;EH_CONTACT;EP_STRM_EH;1;D ;CAST(inserted_ts as DATE) < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '400' DAY) AS TIMESTAMP(0));400;"INIT: https://jira.cz.o2/browse/BIDEV-1456, Kopecký; ZVL: retence na 13M ( 365 + 35 )"
EP_CDC;GCTI_WFM_SCH_AGENT_TIMESTEP;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)));10;plosne zkraceno z 60 na 10 v 2025-07-22
EP_LND;OCM_O_STATE_TYPE;EP_LND;1;D ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '50' DAY) AS TIMESTAMP(0));50;Default IFRS LND retention period, data are available even after in source extracts and STG DB
