retention_rule_id,project_id,source_dataset_name,table_name,is_active,execution_frequency,execution_day_of_week,execution_day_of_month,execution_schedule,retention_type,retention_column,retention_value,retention_unit,column_data_type,boundary_mode,source_execution_where_clause,bq_execution_where_clause,end_column,operation_column,delete_operation_value,source_time_column,retention_comment,created_dttm,updated_dttm,created_by,updated_by,bq_dataset_name
TD_EP_CDC_NIC_O2CZ_PHONE_POOL_00726,o2czed1,EP_CDC,NIC_O2CZ_PHONE_POOL,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))),"(TT_END_DTTM < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY)) OR (Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY))",,,,,BIDEV-697: retence dle Lukase (https://confluence.cz.o2/pages/viewpage.action?pageId=95293771),2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:52.765489 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_cdc_or,
TD_EP_CDC_TTS_TDST_T_INV_DATA_00478,o2czed1,EP_CDC,TTS_TDST_T_INV_DATA,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))),"(TT_END_DTTM < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY)) OR (Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY))",,,,,BIDEV-697: retence dle Lukase (https://confluence.cz.o2/pages/viewpage.action?pageId=95293771),2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:52.765489 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_cdc_or,
TD_EP_CDC_NIC_SIM_POOL_00445,o2czed1,EP_CDC,NIC_SIM_POOL,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))),"(TT_END_DTTM < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY)) OR (Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY))",,,,,BIDEV-697: retence dle Lukase (https://confluence.cz.o2/pages/viewpage.action?pageId=95293771),2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:52.765489 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_cdc_or,
TD_EP_CDC_OCM_O_ORDER_ATTR_00438,o2czed1,EP_CDC,OCM_O_ORDER_ATTR,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))),"(TT_END_DTTM < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY)) OR (Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY))",,,,,BIDEV-697: retence dle Lukase (https://confluence.cz.o2/pages/viewpage.action?pageId=95293771),2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:52.765489 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_cdc_or,
TD_EP_CDC_PCR_O_ORDER_00472,o2czed1,EP_CDC,PCR_O_ORDER,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))),"(TT_END_DTTM < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY)) OR (Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY))",,,,,BIDEV-697: retence dle Lukase (https://confluence.cz.o2/pages/viewpage.action?pageId=95293771),2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:52.765489 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_cdc_or,
TD_EP_CDC_SPM_SP_SIT_ITEM_PARAM_00181,o2czed1,EP_CDC,SPM_SP_SIT_ITEM_PARAM,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))),"(TT_END_DTTM < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY)) OR (Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY))",,,,,BIDEV-697: retence dle Lukase (https://confluence.cz.o2/pages/viewpage.action?pageId=95293771),2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:52.765489 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_cdc_or,
TD_EP_CDC_OCM_O_TECH_ORDER_00171,o2czed1,EP_CDC,OCM_O_TECH_ORDER,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))),"(TT_END_DTTM < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY)) OR (Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY))",,,,,BIDEV-697: retence dle Lukase (https://confluence.cz.o2/pages/viewpage.action?pageId=95293771),2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:52.765489 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_cdc_or,
TD_EP_CDC_TTS_TDST_T_DIAGNOSTICS_00559,o2czed1,EP_CDC,TTS_TDST_T_DIAGNOSTICS,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))),"(TT_END_DTTM < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY)) OR (Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY))",,,,,BIDEV-697: retence dle Lukase (https://confluence.cz.o2/pages/viewpage.action?pageId=95293771),2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:52.765489 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_cdc_or,
TD_EP_CDC_PCR_O_ORDER_ATTR_00851,o2czed1,EP_CDC,PCR_O_ORDER_ATTR,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))),"(TT_END_DTTM < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY)) OR (Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY))",,,,,BIDEV-697: retence dle Lukase (https://confluence.cz.o2/pages/viewpage.action?pageId=95293771),2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:52.765489 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_cdc_or,
TD_EP_CDC_OCM_ADR_ADDRESS_PARAM_00321,o2czed1,EP_CDC,OCM_ADR_ADDRESS_PARAM,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))),"(TT_END_DTTM < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY)) OR (Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY))",,,,,BIDEV-697: retence dle Lukase (https://confluence.cz.o2/pages/viewpage.action?pageId=95293771),2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:52.765489 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_cdc_or,
TD_EP_CDC_OCM_ADR_ADDRESS_00387,o2czed1,EP_CDC,OCM_ADR_ADDRESS,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))),"(TT_END_DTTM < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY)) OR (Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY))",,,,,BIDEV-697: retence dle Lukase (https://confluence.cz.o2/pages/viewpage.action?pageId=95293771),2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:52.765489 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_cdc_or,
TD_EP_CDC_TTS_TDST_T_TTHISTORY_00138,o2czed1,EP_CDC,TTS_TDST_T_TTHISTORY,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))),"(TT_END_DTTM < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY)) OR (Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY))",,,,,BIDEV-697: retence dle Lukase (https://confluence.cz.o2/pages/viewpage.action?pageId=95293771),2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:52.765489 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_cdc_or,
TD_EP_CDC_OCM_CRM_ASSET_PARAM_00910,o2czed1,EP_CDC,OCM_CRM_ASSET_PARAM,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))),"(TT_END_DTTM < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY)) OR (Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY))",,,,,BIDEV-697: retence dle Lukase (https://confluence.cz.o2/pages/viewpage.action?pageId=95293771),2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:52.765489 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_cdc_or,
TD_EP_CDC_PCR_CRM_PARTY_KEY_00092,o2czed1,EP_CDC,PCR_CRM_PARTY_KEY,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))),"(TT_END_DTTM < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY)) OR (Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY))",,,,,BIDEV-697: retence dle Lukase (https://confluence.cz.o2/pages/viewpage.action?pageId=95293771),2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:52.765489 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_cdc_or,
TD_EP_CDC_PCR_O_ORDER_ITEM_00435,o2czed1,EP_CDC,PCR_O_ORDER_ITEM,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))),"(TT_END_DTTM < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY)) OR (Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY))",,,,,BIDEV-697: retence dle Lukase (https://confluence.cz.o2/pages/viewpage.action?pageId=95293771),2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:52.765489 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_cdc_or,
TD_EP_CDC_SPM_SI_SIT_ITEM_00479,o2czed1,EP_CDC,SPM_SI_SIT_ITEM,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))),"(TT_END_DTTM < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY)) OR (Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY))",,,,,BIDEV-697: retence dle Lukase (https://confluence.cz.o2/pages/viewpage.action?pageId=95293771),2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:52.765489 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_cdc_or,
TD_EP_CDC_OCM_O_ORDER_ITEM_00140,o2czed1,EP_CDC,OCM_O_ORDER_ITEM,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))),"(TT_END_DTTM < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY)) OR (Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY))",,,,,BIDEV-697: retence dle Lukase (https://confluence.cz.o2/pages/viewpage.action?pageId=95293771),2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:52.765489 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_cdc_or,
TD_EP_CDC_OCM_CG_INST_MEMBER_00457,o2czed1,EP_CDC,OCM_CG_INST_MEMBER,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))),"(TT_END_DTTM < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY)) OR (Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY))",,,,,BIDEV-697: retence dle Lukase (https://confluence.cz.o2/pages/viewpage.action?pageId=95293771),2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:52.765489 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_cdc_or,
TD_EP_CDC_OCM_O_ORDER_ITEM_LINK_00145,o2czed1,EP_CDC,OCM_O_ORDER_ITEM_LINK,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))),"(TT_END_DTTM < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY)) OR (Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY))",,,,,BIDEV-697: retence dle Lukase (https://confluence.cz.o2/pages/viewpage.action?pageId=95293771),2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:52.765489 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_cdc_or,
TD_EP_CDC_SPM_SI_KTT_AP_PRODUCT_00643,o2czed1,EP_CDC,SPM_SI_KTT_AP_PRODUCT,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))),"(TT_END_DTTM < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY)) OR (Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY))",,,,,BIDEV-697: retence dle Lukase (https://confluence.cz.o2/pages/viewpage.action?pageId=95293771),2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:52.765489 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_cdc_or,
TD_EP_CDC_SPM_SP_SIT_LOCATION_00448,o2czed1,EP_CDC,SPM_SP_SIT_LOCATION,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))),"(TT_END_DTTM < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY)) OR (Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY))",,,,,BIDEV-697: retence dle Lukase (https://confluence.cz.o2/pages/viewpage.action?pageId=95293771),2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:52.765489 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_cdc_or,
TD_EP_CDC_OCM_O_ORDER_EVENT_00249,o2czed1,EP_CDC,OCM_O_ORDER_EVENT,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))),"(TT_END_DTTM < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY)) OR (Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY))",,,,,BIDEV-697: retence dle Lukase (https://confluence.cz.o2/pages/viewpage.action?pageId=95293771),2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:52.765489 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_cdc_or,
TD_EP_CDC_OCM_C_TICKET_PARAM_00275,o2czed1,EP_CDC,OCM_C_TICKET_PARAM,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))),"(TT_END_DTTM < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY)) OR (Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY))",,,,,BIDEV-697: retence dle Lukase (https://confluence.cz.o2/pages/viewpage.action?pageId=95293771),2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:52.765489 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_cdc_or,
TD_EP_CDC_ST_C_SMB3_ST_SOURCE_00124,o2czed1,EP_CDC,ST_C_SMB3_ST_SOURCE,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))),"(TT_END_DTTM < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY)) OR (Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY))",,,,,INIT: vygenerovano z Press,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:52.765489 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_cdc_or,
TD_EP_CDC_ST_BD_FD_JIRA_RESULTS_00584,o2czed1,EP_CDC,ST_BD_FD_JIRA_RESULTS,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))),"(TT_END_DTTM < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY)) OR (Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY))",,,,,INIT: vygenerovano z Press,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:52.765489 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_cdc_or,
TD_EP_CDC_ST_BD_FV_OFFER_PRODUCT_00869,o2czed1,EP_CDC,ST_BD_FV_OFFER_PRODUCT,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))),"(TT_END_DTTM < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY)) OR (Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY))",,,,,INIT: vygenerovano z Press,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:52.765489 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_cdc_or,
